@relation afterProcGTZAN-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute RMS_Energy numeric
@attribute Roll_Off_85 numeric
@attribute Roll_Off_90 numeric
@attribute MFCC_1 numeric
@attribute MFCC_2 numeric
@attribute MFCC_3 numeric
@attribute MFCC_4 numeric
@attribute MFCC_5 numeric
@attribute MFCC_6 numeric
@attribute MFCC_7 numeric
@attribute MFCC_8 numeric
@attribute MFCC_9 numeric
@attribute MFCC_10 numeric
@attribute MFCC_11 numeric
@attribute MFCC_12 numeric
@attribute MFCC_13 numeric
@attribute Zero_Crossing_Rate numeric
@attribute Spectral_Flatness numeric
@attribute Spectral_Kurtosis numeric
@attribute Spectral_Brightness numeric
@attribute Spectral_Irregularity numeric
@attribute Spectral_Centroid numeric
@attribute Class {0,1}

@data
0.717342,0.337587,0.347071,0.357365,0.233762,0.668169,0.254662,0.280707,0.074382,0.594642,0.264232,0.318362,0.467773,0.420384,0.643823,0.498471,0.429261,0.282143,0.286291,0.780183,0.230924,0.376861,0
0.790091,0.33858,0.363089,0.365267,0.313353,0.677816,0.343934,0.345521,0.186167,0.580286,0.281766,0.235234,0.329338,0.353533,0.599047,0.416984,0.413108,0.330091,0.234092,0.720758,0.284573,0.363203,0
0.635141,0.348743,0.404603,0.374462,0.384229,0.675653,0.444909,0.422435,0.307307,0.475233,0.229373,0.268062,0.325882,0.356184,0.466565,0.378094,0.389343,0.40151,0.192846,0.642448,0.443179,0.361984,0
0.419255,0.401391,0.51929,0.413142,0.334389,0.413605,0.321137,0.487717,0.480885,0.525861,0.200416,0.343316,0.396214,0.357323,0.461148,0.534608,0.415893,0.497811,0.147265,0.596628,0.250011,0.4024,0
0.338118,0.320776,0.358652,0.461876,0.244361,0.224683,0.275575,0.605906,0.530859,0.64564,0.241519,0.472955,0.50756,0.411775,0.467317,0.639567,0.45674,0.321952,0.264403,0.432642,0.174555,0.296113,0
0.355319,0.31069,0.363541,0.435322,0.192286,0.38844,0.377546,0.517243,0.304543,0.683529,0.34366,0.428563,0.350855,0.395716,0.617315,0.449321,0.446342,0.330992,0.294974,0.631593,0.241874,0.324119,0
0.35473,0.419959,0.599082,0.449457,0.397947,0.46969,0.402711,0.278214,0.278821,0.649586,0.273262,0.376703,0.308418,0.308241,0.616031,0.436952,0.500743,0.487418,0.14145,0.559554,0.336101,0.376736,0
0.295624,0.448537,0.606753,0.413145,0.467008,0.36957,0.499256,0.514837,0.348603,0.425153,0.271183,0.416626,0.564613,0.337787,0.74494,0.555731,0.459896,0.566492,0.115593,0.506707,0.381986,0.385302,0
0.37328,0.288683,0.368203,0.500605,0.339123,0.31133,0.530074,0.578121,0.068553,0.379408,0.321855,0.331568,0.369634,0.277589,0.502892,0.444895,0.323617,0.270054,0.26066,0.399082,0.225264,0.237099,0
0.328969,0.292351,0.334662,0.466056,0.377259,0.579011,0.505247,0.379021,0.193718,0.436394,0.26829,0.280786,0.343745,0.322447,0.494825,0.457714,0.379131,0.330021,0.240798,0.528748,0.128402,0.273944,0
0.232822,0.390005,0.49169,0.448397,0.426322,0.435815,0.415049,0.514829,0.249503,0.32018,0.364641,0.576045,0.370118,0.345316,0.583336,0.515164,0.450427,0.50181,0.151599,0.517237,0.374148,0.359544,0
0.264566,0.297624,0.363616,0.465582,0.371886,0.561382,0.505818,0.539234,0.369127,0.3383,0.283961,0.394818,0.450192,0.430154,0.608598,0.522718,0.442629,0.376444,0.204075,0.508255,0.294333,0.2982,0
0.273491,0.487736,0.665188,0.412916,0.460884,0.493487,0.564989,0.498359,0.364077,0.41222,0.188372,0.415734,0.324009,0.398282,0.527571,0.369591,0.493316,0.61135,0.105315,0.565219,0.270953,0.40998,0
0.267765,0.319936,0.415658,0.383,0.37342,0.565052,0.506399,0.442667,0.363716,0.478515,0.379853,0.369919,0.2127,0.360681,0.487798,0.393905,0.415336,0.381297,0.179582,0.58838,0.645166,0.330307,0
0.195091,0.394208,0.522524,0.386195,0.399774,0.547654,0.461326,0.435289,0.257095,0.446988,0.42131,0.358168,0.369897,0.40519,0.556625,0.498631,0.342926,0.516126,0.141855,0.626544,0.586108,0.387634,0
0.129167,0.394896,0.499887,0.40584,0.418127,0.526229,0.514311,0.478271,0.364676,0.484579,0.335445,0.460457,0.514201,0.429938,0.58877,0.532567,0.472707,0.539833,0.142887,0.630395,0.183292,0.386327,0
0.397609,0.35669,0.465669,0.43516,0.296589,0.477686,0.493879,0.449324,0.355859,0.506598,0.38304,0.514759,0.446417,0.323461,0.402721,0.393489,0.555514,0.485869,0.183196,0.614437,0.28349,0.37793,0
0.738444,0.290059,0.373092,0.379107,0.282262,0.500211,0.386688,0.179767,0.397632,0.661147,0.403934,0.457293,0.436481,0.491793,0.572105,0.281434,0.58485,0.348805,0.275549,0.745212,0.4041,0.366631,0
0.755243,0.336823,0.389562,0.321945,0.303532,0.649893,0.299912,0.243808,0.259653,0.681745,0.280032,0.408265,0.402147,0.534478,0.614971,0.248238,0.603602,0.336873,0.256692,0.804022,0.347167,0.402025,0
0.533729,0.382899,0.442807,0.378428,0.301161,0.440746,0.398844,0.289706,0.327138,0.608351,0.334071,0.443242,0.34445,0.256446,0.548536,0.433824,0.56684,0.44293,0.181585,0.671177,0.396243,0.37729,0
0.412807,0.426224,0.549823,0.335936,0.373662,0.445658,0.439885,0.209427,0.322095,0.543321,0.432599,0.402312,0.427044,0.428311,0.604381,0.278676,0.462681,0.529117,0.137874,0.728482,0.286288,0.418153,0
0.511088,0.37969,0.440174,0.395913,0.328382,0.404787,0.478266,0.312309,0.331282,0.712967,0.394385,0.37142,0.293949,0.248137,0.61444,0.407288,0.42629,0.460096,0.185543,0.664666,0.273616,0.362429,0
0.072369,0.663865,0.723471,0.347804,0.668823,0.333672,0.620484,0.609893,0.376882,0.603578,0.491372,0.386284,0.498267,0.403686,0.471539,0.513958,0.550873,0.816188,0.033726,0.634534,0.094749,0.561832,0
0.042497,0.575227,0.684967,0.482123,0.609806,0.331787,0.58792,0.63322,0.383042,0.547087,0.464258,0.403076,0.523143,0.36312,0.419616,0.530747,0.408838,0.660464,0.07548,0.441057,0.334258,0.392032,0
0.037147,0.550928,0.672558,0.432365,0.554649,0.451963,0.640171,0.614509,0.334145,0.552677,0.597231,0.429451,0.484268,0.352753,0.450845,0.527671,0.367063,0.657491,0.08178,0.535022,0.218999,0.406403,0
0.027653,0.688852,0.774761,0.437426,0.654245,0.313503,0.543447,0.632579,0.538053,0.62695,0.502203,0.379392,0.456393,0.445921,0.520879,0.488591,0.421834,0.820515,0.044066,0.51171,0.167613,0.495145,0
0.024323,0.630473,0.725728,0.505105,0.660518,0.302987,0.556241,0.664416,0.562616,0.535986,0.439297,0.367895,0.428395,0.405191,0.430413,0.463691,0.448385,0.673097,0.06843,0.390215,0.301126,0.393651,0
0.031816,0.706426,0.752801,0.400201,0.710898,0.263256,0.495518,0.608318,0.510482,0.572127,0.56839,0.3475,0.441264,0.390023,0.420536,0.508952,0.532863,0.842964,0.028856,0.571234,0.332532,0.570324,0
0.037319,0.64843,0.743025,0.518533,0.683101,0.26562,0.450378,0.523924,0.532041,0.59239,0.548969,0.344359,0.350489,0.373333,0.41474,0.489761,0.541404,0.661734,0.06187,0.392387,0.184453,0.407726,0
0.040427,0.627722,0.703768,0.429528,0.613962,0.264532,0.50797,0.566214,0.432509,0.535965,0.556288,0.37468,0.447084,0.385447,0.53004,0.61157,0.529521,0.717204,0.049218,0.538413,0.420348,0.474505,0
0.031457,0.640865,0.729112,0.484309,0.546961,0.216875,0.564657,0.575465,0.478757,0.57394,0.490566,0.429825,0.459074,0.457702,0.576143,0.469652,0.562384,0.737806,0.063404,0.464546,0.255576,0.438127,0
0.062309,0.602277,0.676393,0.391163,0.606665,0.358242,0.622432,0.581496,0.339548,0.497555,0.401596,0.367126,0.486084,0.331797,0.497089,0.725615,0.653732,0.668903,0.053691,0.56388,0.228956,0.466536,0
0.081755,0.576068,0.631345,0.450312,0.572273,0.241144,0.553283,0.545331,0.412486,0.583069,0.45725,0.25845,0.459002,0.373529,0.520213,0.655452,0.593576,0.559606,0.063715,0.48953,0.385419,0.407293,0
0.057717,0.670054,0.72475,0.334391,0.637366,0.384065,0.622279,0.623023,0.438415,0.58029,0.620172,0.302636,0.464338,0.433227,0.391556,0.513013,0.508169,0.777933,0.034785,0.662881,0.16114,0.562693,0
0.03465,0.652938,0.740919,0.466312,0.626569,0.378308,0.601411,0.484661,0.444359,0.625598,0.467785,0.347862,0.448867,0.44567,0.481167,0.516827,0.503528,0.722021,0.05826,0.484607,0.153371,0.439337,0
0.027599,0.491251,0.640896,0.436572,0.575073,0.538165,0.555611,0.515303,0.498278,0.555514,0.459082,0.4337,0.41165,0.448259,0.516628,0.478307,0.431675,0.619143,0.095721,0.523327,0.436412,0.384687,0
0.027402,0.723542,0.810183,0.425865,0.616206,0.321873,0.590786,0.593867,0.514905,0.609192,0.504578,0.481384,0.483527,0.380796,0.478057,0.539691,0.447828,0.863467,0.038207,0.547045,0.271012,0.531276,0
0.027309,0.570184,0.685192,0.429193,0.579166,0.44342,0.677679,0.617599,0.462918,0.618334,0.520817,0.429728,0.387029,0.296222,0.476866,0.502742,0.458782,0.667128,0.076738,0.506692,0.232008,0.401646,0
0.030832,0.616108,0.688952,0.381385,0.683193,0.413891,0.578674,0.577379,0.519046,0.680801,0.516085,0.407258,0.429577,0.394894,0.450429,0.406152,0.601931,0.732405,0.050082,0.558666,0.153398,0.476205,0
0.051548,0.647284,0.702715,0.294358,0.792905,0.371002,0.637102,0.691843,0.32636,0.691871,0.662994,0.323841,0.531875,0.550347,0.534203,0.520076,0.512811,0.692872,0.02936,0.665408,0.256326,0.585651,0
0.044105,0.626576,0.73227,0.468247,0.617911,0.398317,0.70097,0.545212,0.463799,0.656897,0.585771,0.440182,0.441949,0.54187,0.582489,0.450732,0.41515,0.671286,0.06764,0.448424,0.240191,0.394289,0
0.010143,0.738061,0.812965,0.420774,0.637192,0.287627,0.572143,0.603356,0.518869,0.649129,0.556011,0.447171,0.501781,0.440208,0.482647,0.469451,0.560527,0.87299,0.032488,0.550689,0.363867,0.548848,0
0.013318,0.734469,0.809506,0.430949,0.631961,0.270046,0.581164,0.645347,0.527293,0.563617,0.454483,0.41389,0.503198,0.433612,0.459785,0.463064,0.490902,0.861191,0.033785,0.527913,0.362127,0.539985,0
0.011958,0.714908,0.795668,0.430803,0.638237,0.309243,0.608512,0.618225,0.444447,0.542066,0.454504,0.422414,0.472433,0.396374,0.500831,0.56,0.503528,0.833482,0.038981,0.526939,0.286286,0.518028,0
0.007623,0.774203,0.845905,0.407842,0.624072,0.287224,0.57954,0.604356,0.519759,0.635962,0.587604,0.522012,0.538387,0.46342,0.520396,0.525301,0.596175,0.917005,0.027547,0.5787,0.402651,0.586561,0
0.007517,0.766257,0.837633,0.407591,0.616934,0.278254,0.561985,0.593128,0.521002,0.614001,0.534872,0.488097,0.529467,0.440285,0.512488,0.490514,0.605273,0.918723,0.028775,0.578701,0.413284,0.585456,0
0.043064,0.571636,0.687223,0.435253,0.620921,0.304894,0.48398,0.732431,0.460366,0.400758,0.190702,0.494151,0.640655,0.356331,0.546797,0.554193,0.564612,0.671766,0.064765,0.478672,0.294351,0.435951,0
0.058334,0.748682,0.836279,0.460875,0.634047,0.326899,0.54666,0.655897,0.485928,0.506495,0.357199,0.49464,0.532406,0.439943,0.567497,0.550627,0.465837,0.839187,0.041173,0.501164,0.213874,0.514549,0
0.036372,0.68419,0.793938,0.446408,0.533823,0.313764,0.559491,0.577635,0.347471,0.520659,0.674283,0.812659,0.588007,0.391318,0.614641,0.472048,0.506313,0.756889,0.058571,0.514492,0.584577,0.478037,0
0.008268,0.781463,0.847108,0.403356,0.602908,0.291131,0.583791,0.64064,0.524489,0.589913,0.581843,0.514581,0.512503,0.476574,0.510371,0.507651,0.545674,0.920141,0.027801,0.587508,0.395776,0.589283,0
0.009869,0.759532,0.837783,0.407865,0.615701,0.289874,0.57492,0.612488,0.535076,0.623069,0.53752,0.502791,0.541199,0.468923,0.515649,0.501693,0.528407,0.905911,0.030195,0.571982,0.369166,0.57559,0
0.045079,0.673034,0.738663,0.349283,0.672297,0.358366,0.51751,0.627058,0.475064,0.541948,0.419032,0.458825,0.471345,0.409268,0.518706,0.541116,0.53212,0.842184,0.036629,0.626557,0.185244,0.561698,0
0.083793,0.367387,0.459953,0.527481,0.528311,0.445634,0.586978,0.281818,0.267505,0.644048,0.366523,0.453832,0.549949,0.327737,0.713012,0.606321,0.470479,0.420363,0.168893,0.43799,0.242866,0.276814,0
0.074645,0.461832,0.608408,0.534214,0.599034,0.387521,0.534199,0.358967,0.359735,0.501767,0.396168,0.579788,0.56221,0.320258,0.729265,0.65656,0.397512,0.528573,0.11812,0.387466,0.334805,0.318313,0
0.027099,0.720028,0.80725,0.438945,0.645812,0.311331,0.546968,0.551097,0.501131,0.569909,0.513205,0.533252,0.540364,0.49613,0.581262,0.52398,0.462124,0.845529,0.038397,0.520725,0.234749,0.519258,0
0.037518,0.618476,0.729112,0.499757,0.665104,0.282064,0.442465,0.461102,0.4599,0.614716,0.555148,0.558048,0.498096,0.413358,0.48756,0.490949,0.536576,0.69189,0.067389,0.412648,0.315489,0.409776,0
0.059446,0.680752,0.780251,0.429447,0.778664,0.197775,0.433308,0.380397,0.410243,0.661764,0.346788,0.659954,0.498486,0.456024,0.647273,0.544808,0.519495,0.717362,0.03145,0.53166,0.339069,0.549423,0
0.044208,0.639642,0.743476,0.457199,0.660703,0.289698,0.467025,0.504029,0.46145,0.605943,0.47915,0.624421,0.591703,0.504308,0.646915,0.5119,0.514853,0.745846,0.055607,0.464674,0.309389,0.449966,0
0.038035,0.590739,0.708581,0.495708,0.619493,0.383782,0.673188,0.627166,0.427602,0.515684,0.555981,0.427784,0.382744,0.324837,0.418879,0.502075,0.412551,0.630845,0.080258,0.410174,0.116637,0.36574,0
0.042932,0.596011,0.697451,0.452993,0.62013,0.37452,0.641261,0.729424,0.488036,0.499309,0.511966,0.43501,0.521801,0.31493,0.297526,0.468013,0.419978,0.649267,0.070708,0.427816,0.159656,0.389929,0
0.049635,0.734775,0.803866,0.329971,0.738446,0.352722,0.725398,0.473738,0.448393,0.769451,0.314163,0.633236,0.381548,0.52651,0.586566,0.505765,0.624954,0.793747,0.022769,0.709657,0.317829,0.673226,0
0.047945,0.563613,0.67331,0.489635,0.671661,0.271249,0.511528,0.484952,0.492407,0.539376,0.215971,0.606795,0.413181,0.419538,0.692554,0.582535,0.609543,0.613975,0.068312,0.430586,0.260843,0.403427,0
0.021391,0.677161,0.766639,0.464567,0.654393,0.336581,0.551134,0.555879,0.38248,0.546626,0.515559,0.370562,0.464312,0.446396,0.629517,0.515398,0.488303,0.754056,0.050929,0.479777,0.171494,0.456684,0
0.043032,0.682739,0.780026,0.470301,0.66202,0.326165,0.584246,0.582407,0.410158,0.483935,0.524269,0.536812,0.559187,0.44666,0.550644,0.556648,0.409766,0.766947,0.049269,0.465778,0.299378,0.459726,0
0.084724,0.378314,0.558923,0.602752,0.65095,0.308326,0.458896,0.544918,0.50306,0.446373,0.468034,0.451652,0.533865,0.489918,0.510232,0.54371,0.282584,0.451322,0.152063,0.25195,0.250846,0.249434,0
0.082869,0.373195,0.554035,0.611183,0.620941,0.207464,0.406372,0.479942,0.475659,0.468308,0.433363,0.366728,0.618174,0.634074,0.565769,0.547779,0.238582,0.432685,0.157595,0.237702,0.57405,0.253071,0
0.055699,0.500955,0.638114,0.547257,0.623637,0.330269,0.550396,0.568667,0.477684,0.41559,0.373569,0.358024,0.573754,0.46966,0.48733,0.672531,0.316747,0.527975,0.107925,0.321842,0.318754,0.30849,0
0.055883,0.682815,0.743326,0.406882,0.642695,0.374192,0.6475,0.601893,0.504274,0.544375,0.528132,0.386971,0.48241,0.45048,0.439556,0.581067,0.447828,0.791571,0.039606,0.548853,0.112188,0.503815,0
0.04277,0.69122,0.729337,0.370973,0.645985,0.35158,0.55747,0.615303,0.422545,0.409254,0.469051,0.336355,0.572364,0.448939,0.401501,0.474378,0.65466,0.784818,0.032327,0.60748,0.17974,0.551342,0
0.043987,0.627111,0.724675,0.447743,0.594975,0.390021,0.558802,0.555605,0.441932,0.53739,0.557151,0.440026,0.462992,0.361144,0.536835,0.713644,0.420906,0.72493,0.064326,0.513347,0.39631,0.442099,0
0.044583,0.440666,0.60901,0.543031,0.520572,0.255946,0.38371,0.41651,0.455316,0.604647,0.534857,0.358038,0.482308,0.455629,0.660328,0.823692,0.409209,0.516386,0.128599,0.355097,0.378216,0.319661,0
0.027463,0.659357,0.742799,0.43057,0.58635,0.356889,0.605328,0.528456,0.495392,0.65029,0.545326,0.484539,0.540271,0.490157,0.51697,0.530518,0.44003,0.785519,0.053067,0.534163,0.251013,0.467971,0
0.028649,0.647284,0.725652,0.410701,0.5775,0.355228,0.63866,0.625424,0.529904,0.614495,0.515672,0.40595,0.48583,0.43303,0.489728,0.527346,0.431489,0.769286,0.052723,0.539292,0.202091,0.46817,0
0.023681,0.636586,0.726856,0.443839,0.606042,0.381275,0.639873,0.63795,0.393804,0.500782,0.552567,0.403803,0.461603,0.329274,0.452107,0.562963,0.433531,0.718927,0.060726,0.496448,0.223239,0.435281,0
0.039501,0.477268,0.636535,0.553922,0.605763,0.320894,0.473966,0.508964,0.400148,0.469462,0.496725,0.43219,0.459166,0.373083,0.564688,0.511793,0.389343,0.553557,0.113534,0.339862,0.390379,0.316711,0
0.066532,0.498281,0.63112,0.524291,0.548569,0.297726,0.497544,0.552761,0.44222,0.530931,0.519837,0.30233,0.479608,0.438319,0.417047,0.632145,0.33717,0.582735,0.106234,0.400941,0.290194,0.344916,0
0.082559,0.474517,0.597503,0.486101,0.506102,0.412894,0.586736,0.462582,0.366293,0.425654,0.485441,0.307996,0.389897,0.426848,0.418414,0.572398,0.380802,0.555028,0.112396,0.474932,0.528468,0.345842,0
0.064727,0.646825,0.733173,0.421615,0.550937,0.381555,0.628823,0.555638,0.32907,0.528307,0.469806,0.330829,0.463105,0.384975,0.504097,0.525596,0.449499,0.775621,0.06162,0.554148,0.255202,0.467955,0
0.032125,0.665928,0.724299,0.2645,0.709798,0.449302,0.59797,0.606821,0.511691,0.690589,0.495466,0.397219,0.508918,0.446924,0.420856,0.476086,0.619012,0.832053,0.03437,0.73264,0.152555,0.623767,0
0.03132,0.66845,0.750921,0.341155,0.578514,0.4274,0.555506,0.604204,0.527334,0.560777,0.460778,0.423165,0.452872,0.437588,0.429302,0.380048,0.708689,0.872119,0.049575,0.659134,0.208246,0.551815,0
0.177368,0.41866,0.577649,0.401994,0.418677,0.480688,0.552239,0.401923,0.281372,0.359987,0.630053,0.608836,0.517154,0.452566,0.683947,0.498111,0.574081,0.56242,0.121982,0.634917,0.29846,0.393328,0
0.206689,0.284022,0.349327,0.520513,0.317187,0.37694,0.469107,0.411807,0.26135,0.21981,0.571336,0.581067,0.610788,0.398199,0.586422,0.499713,0.379688,0.340803,0.230053,0.455753,0.247324,0.276064,0
0.104903,0.548483,0.625555,0.332336,0.54873,0.521938,0.687898,0.497166,0.302832,0.458639,0.448041,0.306996,0.378398,0.386815,0.422754,0.466641,0.530078,0.589999,0.073591,0.646286,0.507745,0.444822,0
0.037115,0.699626,0.753553,0.39359,0.717345,0.282663,0.525716,0.560128,0.510179,0.563304,0.45768,0.3406,0.512206,0.43591,0.453018,0.492728,0.641292,0.810316,0.026152,0.577996,0.21085,0.571874,0
0.049511,0.574769,0.649395,0.493908,0.638727,0.344502,0.533428,0.505048,0.469341,0.457495,0.425833,0.335241,0.48848,0.346263,0.349684,0.473226,0.419235,0.597459,0.082226,0.40079,0.309199,0.364089,0
0.05402,0.502025,0.633978,0.467638,0.533307,0.417708,0.626596,0.551214,0.314885,0.39494,0.406706,0.405086,0.449799,0.356125,0.389319,0.575235,0.35648,0.599048,0.101839,0.453237,0.215625,0.362356,0
0.035783,0.680675,0.773483,0.434785,0.585455,0.272869,0.628692,0.625545,0.402985,0.525028,0.528526,0.470839,0.438704,0.444338,0.4901,0.507637,0.492759,0.808217,0.046386,0.525812,0.33632,0.497152,0
0.070067,0.428822,0.598631,0.469792,0.452779,0.454213,0.624318,0.423559,0.258732,0.347234,0.555939,0.639601,0.504372,0.397497,0.672795,0.559015,0.520795,0.54781,0.124387,0.539992,0.20163,0.356756,0
0.070505,0.565447,0.683538,0.414807,0.45626,0.32934,0.551839,0.504582,0.293812,0.447117,0.590214,0.714377,0.629143,0.410223,0.623464,0.549001,0.51801,0.668445,0.083534,0.573271,0.197578,0.434584,0
0.050886,0.577214,0.701361,0.460227,0.551728,0.388204,0.617791,0.56855,0.277592,0.472745,0.424456,0.344058,0.441792,0.301061,0.650628,0.627163,0.457297,0.648846,0.079658,0.501586,0.2928,0.403843,0
0.218193,0.342019,0.49906,0.537483,0.451164,0.344615,0.571971,0.522134,0.310019,0.346803,0.418743,0.437458,0.516571,0.473456,0.463218,0.592357,0.316933,0.425002,0.168221,0.371617,0.459969,0.281623,0
0.387803,0.329946,0.442957,0.523265,0.39398,0.392754,0.602046,0.548699,0.304245,0.383324,0.523451,0.460212,0.565944,0.515961,0.431718,0.628925,0.334942,0.395964,0.17907,0.444474,0.293301,0.289346,0
0.3622,0.39757,0.572009,0.47528,0.350873,0.255521,0.459285,0.479588,0.294659,0.400297,0.580633,0.45867,0.574464,0.445705,0.452669,0.682659,0.559042,0.492706,0.133639,0.496924,0.642631,0.367855,0
0.215985,0.81623,0.848086,0.337072,0.660615,0.084986,0.484023,0.53441,0.466033,0.358939,0.648969,0.630963,0.611827,0.464028,0.465325,0.562418,0.790197,0.811193,0.01246,0.714804,0.42739,0.785945,0
0.164999,0.568962,0.61292,0.317817,0.653803,0.368899,0.510986,0.588182,0.412394,0.490489,0.528879,0.674955,0.431752,0.449731,0.421839,0.430766,0.565726,0.694327,0.056778,0.651826,0.215072,0.518486,0
0.207101,0.296859,0.390013,0.50724,0.479446,0.44616,0.533549,0.4697,0.359006,0.417639,0.480321,0.681748,0.538689,0.532687,0.619228,0.369777,0.52785,0.362449,0.206321,0.415401,0.24497,0.258596,0
0.152341,0.519752,0.585997,0.346292,0.709503,0.524403,0.520534,0.447222,0.436846,0.613484,0.465189,0.629587,0.506538,0.574937,0.453481,0.512966,0.441329,0.616128,0.068293,0.592353,0.171737,0.442843,0
0.134876,0.537251,0.577348,0.301127,0.626657,0.462358,0.51537,0.438144,0.366411,0.495669,0.664717,0.584862,0.438707,0.587447,0.585256,0.371262,0.408466,0.528332,0.062745,0.697456,0.309998,0.473065,0
0.137544,0.561244,0.595548,0.353265,0.652955,0.443801,0.516746,0.434583,0.408553,0.448672,0.620349,0.571971,0.518983,0.6963,0.552093,0.412787,0.521537,0.586988,0.059386,0.613911,0.237237,0.451323,0
0.135632,0.362726,0.478454,0.582285,0.636903,0.277073,0.421183,0.555972,0.489918,0.405464,0.434142,0.587474,0.568837,0.571891,0.551528,0.301972,0.439473,0.399571,0.169075,0.259056,0.324885,0.244186,0
0.133098,0.282418,0.403324,0.551862,0.479209,0.331243,0.409483,0.488962,0.510585,0.495128,0.498621,0.718727,0.559563,0.49919,0.594356,0.401386,0.33977,0.37645,0.210634,0.320608,0.600689,0.24905,0
0.129868,0.27875,0.42566,0.561191,0.493338,0.409484,0.600844,0.448196,0.441713,0.484837,0.314346,0.62044,0.662791,0.501574,0.656441,0.390812,0.316376,0.396039,0.200155,0.350363,0.419324,0.251437,0
0.109837,0.4195,0.500414,0.44538,0.550412,0.478902,0.54697,0.4272,0.465472,0.549949,0.368683,0.62878,0.506412,0.482543,0.517422,0.373801,0.376903,0.481271,0.13041,0.49052,0.286849,0.329545,0
0.099167,0.391075,0.498157,0.511422,0.571906,0.48745,0.576096,0.280277,0.311265,0.640927,0.507484,0.501704,0.509926,0.512233,0.713164,0.263575,0.494244,0.450099,0.153625,0.44162,0.187482,0.289269,0
0.104786,0.401161,0.503121,0.453572,0.56481,0.335544,0.525235,0.505707,0.275384,0.804961,0.423333,0.367181,0.848434,0.351517,0.613868,0.194343,0.515225,0.39467,0.090575,0.610254,0.364161,0.423053,0
0.069918,0.675938,0.760547,0.316853,0.57702,0.39418,0.583644,0.581388,0.491491,0.769849,0.488037,0.437784,0.518562,0.459411,0.480323,0.393783,0.603416,0.852565,0.043803,0.68824,0.200831,0.570586,0
